,precision,recall,f1-score,support
0,0.9304635761589404,0.9525423728813559,0.9413735343383585,295.0
1,0.9090909090909091,0.8695652173913043,0.8888888888888888,161.0
accuracy,0.9232456140350878,0.9232456140350878,0.9232456140350878,0.9232456140350878
macro avg,0.9197772426249247,0.9110537951363301,0.9151312116136237,456.0
weighted avg,0.9229175248476398,0.9232456140350878,0.9228427713616817,456.0
