,precision,recall,f1-score,support
0,0.934375,0.9285714285714286,0.9314641744548287,322.0
1,0.8808290155440415,0.8900523560209425,0.8854166666666666,191.0
accuracy,0.9142300194931774,0.9142300194931774,0.9142300194931774,0.9142300194931774
macro avg,0.9076020077720207,0.9093118922961856,0.9084404205607477,513.0
weighted avg,0.9144387757678595,0.9142300194931774,0.914319780716936,513.0
