,precision,recall,f1-score,support
0,0.9422382671480144,0.9775280898876404,0.9595588235294118,267.0
1,0.9508196721311475,0.8787878787878788,0.9133858267716536,132.0
accuracy,0.9448621553884712,0.9448621553884712,0.9448621553884712,0.9448621553884712
macro avg,0.9465289696395809,0.9281579843377596,0.9364723251505327,399.0
weighted avg,0.9450772281950659,0.9448621553884712,0.9442835464065443,399.0
