,precision,recall,f1-score,support
0,0.9290780141843972,0.9357142857142857,0.9323843416370107,280.0
1,0.8758620689655172,0.8639455782312925,0.8698630136986302,147.0
accuracy,0.9110070257611241,0.9110070257611241,0.9110070257611241,0.9110070257611241
macro avg,0.9024700415749571,0.8998299319727892,0.9011236776678204,427.0
weighted avg,0.9107577707483894,0.9110070257611241,0.9108606057893714,427.0
