,precision,recall,f1-score,support
0,0.9178082191780822,0.9178082191780822,0.9178082191780822,73.0
1,0.8536585365853658,0.8536585365853658,0.8536585365853658,41.0
accuracy,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632
macro avg,0.885733377881724,0.885733377881724,0.885733377881724,114.0
weighted avg,0.8947368421052632,0.8947368421052632,0.8947368421052632,114.0
